[2025-09-30 15:11:05.612] === Slinger Agent Debug Log ===
[2025-09-30 15:11:05.612] Log file: c:\slinger_agent_debug.log
[2025-09-30 15:11:05.612] Agent started
[2025-09-30 15:11:05.612] === BINARY STARTED ===
[2025-09-30 15:11:05.612][ENTRY] main() called
[2025-09-30 15:11:05.612][ENTRY] Calling obfuscated main function
[2025-09-30 15:11:05.612] === AGENT ENTRY POINT ===
[2025-09-30 15:11:05.612][MAIN] Main function entered
[2025-09-30 15:11:05.612][MAIN] Control flow value: 0
[2025-09-30 15:11:05.612][INIT] Initializing SlingerAgent
[2025-09-30 15:11:05.612][INIT] Generating pipe name
[2025-09-30 15:11:05.612][INIT] Using custom pipe name: slinger
[2025-09-30 15:11:05.612][INIT] Agent initialized with pipe: slinger
[2025-09-30 15:11:05.612][MAIN] Agent run() started
[2025-09-30 15:11:05.612][MAIN] Pipe name: slinger
[2025-09-30 15:11:05.612][PIPE] Initializing pipe communication
[2025-09-30 15:11:05.612][PIPE] Pipe initialized successfully
[2025-09-30 15:11:05.612][MAIN] Entering main connection loop
[2025-09-30 15:11:05.612][PIPE] Waiting for client connection
[2025-09-30 15:11:05.612][PIPE] Connection attempt 1/3
[2025-09-30 15:11:23.362][PIPE] Client connected successfully
[2025-09-30 15:11:23.362][PIPE] Sending handshake
[2025-09-30 15:11:23.362][MAIN] Starting command processing
[2025-09-30 15:11:23.362][EXEC] Entering command processing loop
[2025-09-30 15:11:23.472][EXEC] Empty read, count: 1
[2025-09-30 15:11:30.378][EXEC] Response sent
[2025-09-30 15:11:30.503][EXEC] Empty read, count: 1
[2025-09-30 15:11:30.612][EXEC] Empty read, count: 2
[2025-09-30 15:11:30.722][EXEC] Empty read, count: 3
[2025-09-30 15:11:30.831][EXEC] Empty read, count: 4
[2025-09-30 15:11:30.940][EXEC] Empty read, count: 5
[2025-09-30 15:11:31.050][EXEC] Empty read, count: 6
[2025-09-30 15:11:31.159][EXEC] Empty read, count: 7
[2025-09-30 15:11:31.268][EXEC] Empty read, count: 8
[2025-09-30 15:11:31.378][EXEC] Empty read, count: 9
[2025-09-30 15:11:31.487][EXEC] Empty read, count: 10
[2025-09-30 15:11:31.597][EXEC] Empty read, count: 11
[2025-09-30 15:11:31.706][EXEC] Empty read, count: 12
[2025-09-30 15:11:31.815][EXEC] Empty read, count: 13
[2025-09-30 15:11:31.925][EXEC] Empty read, count: 14
[2025-09-30 15:11:32.034][EXEC] Empty read, count: 15
[2025-09-30 15:11:32.143][EXEC] Empty read, count: 16
[2025-09-30 15:11:32.253][EXEC] Empty read, count: 17
[2025-09-30 15:11:32.362][EXEC] Empty read, count: 18
[2025-09-30 15:11:32.472][EXEC] Empty read, count: 19
[2025-09-30 15:11:32.581][EXEC] Empty read, count: 20
[2025-09-30 15:11:32.690][EXEC] Empty read, count: 21
[2025-09-30 15:11:32.800][EXEC] Empty read, count: 22
[2025-09-30 15:11:32.909][EXEC] Empty read, count: 23
[2025-09-30 15:11:33.018][EXEC] Empty read, count: 24
[2025-09-30 15:11:33.128][EXEC] Empty read, count: 25
[2025-09-30 15:11:33.237][EXEC] Empty read, count: 26
[2025-09-30 15:11:33.347][EXEC] Empty read, count: 27
[2025-09-30 15:11:33.456][EXEC] Empty read, count: 28
[2025-09-30 15:11:33.565][EXEC] Empty read, count: 29
[2025-09-30 15:11:33.675][EXEC] Empty read, count: 30
[2025-09-30 15:11:33.784][EXEC] Empty read, count: 31
[2025-09-30 15:11:33.893][EXEC] Empty read, count: 32
[2025-09-30 15:11:34.003][EXEC] Empty read, count: 33
[2025-09-30 15:11:34.112][EXEC] Empty read, count: 34
[2025-09-30 15:11:34.222][EXEC] Empty read, count: 35
[2025-09-30 15:11:34.331][EXEC] Empty read, count: 36
[2025-09-30 15:11:34.440][EXEC] Empty read, count: 37
[2025-09-30 15:11:34.550][EXEC] Empty read, count: 38
[2025-09-30 15:11:34.659][EXEC] Empty read, count: 39
[2025-09-30 15:11:34.768][EXEC] Empty read, count: 40
[2025-09-30 15:11:34.878][EXEC] Empty read, count: 41
[2025-09-30 15:11:34.987][EXEC] Empty read, count: 42
[2025-09-30 15:11:35.097][EXEC] Empty read, count: 43
[2025-09-30 15:11:35.206][EXEC] Empty read, count: 44
[2025-09-30 15:11:35.315][EXEC] Empty read, count: 45
[2025-09-30 15:11:35.425][EXEC] Empty read, count: 46
[2025-09-30 15:11:35.534][EXEC] Empty read, count: 47
[2025-09-30 15:11:35.643][EXEC] Empty read, count: 48
[2025-09-30 15:11:35.753][EXEC] Empty read, count: 49
[2025-09-30 15:11:35.862][EXEC] Empty read, count: 50
[2025-09-30 15:11:35.972][EXEC] Empty read, count: 51
[2025-09-30 15:11:36.081][EXEC] Empty read, count: 52
[2025-09-30 15:11:36.190][EXEC] Empty read, count: 53
[2025-09-30 15:11:36.300][EXEC] Empty read, count: 54
[2025-09-30 15:11:36.409][EXEC] Empty read, count: 55
[2025-09-30 15:11:36.518][EXEC] Empty read, count: 56
[2025-09-30 15:11:36.628][EXEC] Empty read, count: 57
[2025-09-30 15:11:36.737][EXEC] Empty read, count: 58
[2025-09-30 15:11:36.847][EXEC] Empty read, count: 59
[2025-09-30 15:11:36.956][EXEC] Empty read, count: 60
[2025-09-30 15:11:37.065][EXEC] Empty read, count: 61
[2025-09-30 15:11:37.175][EXEC] Empty read, count: 62
[2025-09-30 15:11:37.284][EXEC] Empty read, count: 63
[2025-09-30 15:11:37.393][EXEC] Empty read, count: 64
[2025-09-30 15:11:37.503][EXEC] Empty read, count: 65
[2025-09-30 15:11:37.612][EXEC] Empty read, count: 66
[2025-09-30 15:11:37.722][EXEC] Empty read, count: 67
[2025-09-30 15:11:37.831][EXEC] Empty read, count: 68
[2025-09-30 15:11:37.940][EXEC] Empty read, count: 69
[2025-09-30 15:11:38.050][EXEC] Empty read, count: 70
[2025-09-30 15:11:38.159][EXEC] Empty read, count: 71
[2025-09-30 15:11:38.268][EXEC] Empty read, count: 72
[2025-09-30 15:11:38.409][EXEC] Empty read, count: 73
[2025-09-30 15:11:38.518][EXEC] Empty read, count: 74
[2025-09-30 15:11:38.628][EXEC] Empty read, count: 75
[2025-09-30 15:11:38.737][EXEC] Empty read, count: 76
[2025-09-30 15:11:38.847][EXEC] Empty read, count: 77
[2025-09-30 15:11:38.956][EXEC] Empty read, count: 78
[2025-09-30 15:11:39.065][EXEC] Empty read, count: 79
[2025-09-30 15:11:39.175][EXEC] Empty read, count: 80
[2025-09-30 15:11:39.284][EXEC] Empty read, count: 81
[2025-09-30 15:11:39.393][EXEC] Empty read, count: 82
[2025-09-30 15:11:39.503][EXEC] Empty read, count: 83
[2025-09-30 15:11:39.612][EXEC] Empty read, count: 84
[2025-09-30 15:11:39.722][EXEC] Empty read, count: 85
[2025-09-30 15:11:39.831][EXEC] Empty read, count: 86
[2025-09-30 15:11:39.940][EXEC] Empty read, count: 87
[2025-09-30 15:11:40.050][EXEC] Empty read, count: 88
[2025-09-30 15:11:40.159][EXEC] Empty read, count: 89
[2025-09-30 15:11:40.268][EXEC] Empty read, count: 90
[2025-09-30 15:11:40.378][EXEC] Empty read, count: 91
[2025-09-30 15:11:40.487][EXEC] Empty read, count: 92
[2025-09-30 15:11:40.597][EXEC] Empty read, count: 93
[2025-09-30 15:11:40.706][EXEC] Empty read, count: 94
[2025-09-30 15:11:40.815][EXEC] Empty read, count: 95
[2025-09-30 15:11:40.925][EXEC] Empty read, count: 96
[2025-09-30 15:11:41.034][EXEC] Empty read, count: 97
[2025-09-30 15:11:41.143][EXEC] Empty read, count: 98
[2025-09-30 15:11:41.253][EXEC] Empty read, count: 99
[2025-09-30 15:11:41.362][EXEC] Empty read, count: 100
[2025-09-30 15:11:41.472][EXEC] Empty read, count: 101
[2025-09-30 15:11:41.581][EXEC] Empty read, count: 102
[2025-09-30 15:11:41.690][EXEC] Empty read, count: 103
[2025-09-30 15:11:41.800][EXEC] Empty read, count: 104
[2025-09-30 15:11:41.909][EXEC] Received command: §¸¿±½¹
[2025-09-30 15:11:41.909][EXEC] Executing command
[2025-09-30 15:11:41.909][EXEC] Command executed, response length: 97
[2025-09-30 15:11:41.909][EXEC] Response sent
[2025-09-30 15:11:42.034][EXEC] Empty read, count: 1
[2025-09-30 15:11:42.143][EXEC] Empty read, count: 2
[2025-09-30 15:11:42.253][EXEC] Empty read, count: 3
[2025-09-30 15:11:42.362][EXEC] Empty read, count: 4
[2025-09-30 15:11:42.472][EXEC] Empty read, count: 5
[2025-09-30 15:11:42.581][EXEC] Empty read, count: 6
[2025-09-30 15:11:42.690][EXEC] Empty read, count: 7
[2025-09-30 15:11:42.800][EXEC] Empty read, count: 8
[2025-09-30 15:11:42.909][EXEC] Empty read, count: 9
[2025-09-30 15:11:43.018][EXEC] Empty read, count: 10
[2025-09-30 15:11:43.128][EXEC] Empty read, count: 11
[2025-09-30 15:11:43.237][EXEC] Empty read, count: 12
[2025-09-30 15:11:43.347][EXEC] Empty read, count: 13
[2025-09-30 15:11:43.456][EXEC] Empty read, count: 14
[2025-09-30 15:11:43.565][EXEC] Empty read, count: 15
[2025-09-30 15:11:43.675][EXEC] Empty read, count: 16
[2025-09-30 15:11:43.784][EXEC] Empty read, count: 17
[2025-09-30 15:11:43.893][EXEC] Empty read, count: 18
[2025-09-30 15:11:44.003][EXEC] Empty read, count: 19
[2025-09-30 15:11:44.112][EXEC] Empty read, count: 20
[2025-09-30 15:11:44.222][EXEC] Empty read, count: 21
[2025-09-30 15:11:44.331][EXEC] Empty read, count: 22
[2025-09-30 15:11:44.441][EXEC] Empty read, count: 23
[2025-09-30 15:11:44.550][EXEC] Empty read, count: 24
[2025-09-30 15:11:44.659][EXEC] Empty read, count: 25
[2025-09-30 15:11:44.768][EXEC] Empty read, count: 26
[2025-09-30 15:11:44.878][EXEC] Empty read, count: 27
[2025-09-30 15:11:44.987][EXEC] Empty read, count: 28
[2025-09-30 15:11:45.097][EXEC] Empty read, count: 29
[2025-09-30 15:11:45.206][EXEC] Empty read, count: 30
[2025-09-30 15:11:45.315][EXEC] Empty read, count: 31
[2025-09-30 15:11:45.425][EXEC] Empty read, count: 32
[2025-09-30 15:11:45.534][EXEC] Empty read, count: 33
[2025-09-30 15:11:45.643][EXEC] Empty read, count: 34
[2025-09-30 15:11:45.753][EXEC] Empty read, count: 35
[2025-09-30 15:11:45.862][EXEC] Empty read, count: 36
[2025-09-30 15:11:45.972][EXEC] Empty read, count: 37
[2025-09-30 15:11:46.081][EXEC] Empty read, count: 38
[2025-09-30 15:11:46.190][EXEC] Empty read, count: 39
[2025-09-30 15:11:46.300][EXEC] Empty read, count: 40
[2025-09-30 15:11:46.409][EXEC] Empty read, count: 41
[2025-09-30 15:11:46.518][EXEC] Empty read, count: 42
[2025-09-30 15:11:46.628][EXEC] Empty read, count: 43
[2025-09-30 15:11:46.737][EXEC] Empty read, count: 44
[2025-09-30 15:11:46.847][EXEC] Empty read, count: 45
[2025-09-30 15:11:46.956][EXEC] Empty read, count: 46
[2025-09-30 15:11:47.065][EXEC] Empty read, count: 47
[2025-09-30 15:11:47.175][EXEC] Empty read, count: 48
[2025-09-30 15:11:47.284][EXEC] Empty read, count: 49
[2025-09-30 15:11:47.393][EXEC] Empty read, count: 50
[2025-09-30 15:11:47.503][EXEC] Empty read, count: 51
[2025-09-30 15:11:47.612][EXEC] Received command: §¸¿±½¹ðÿ ¢¹¦
[2025-09-30 15:11:47.612][EXEC] Executing command
[2025-09-30 15:11:47.612][EXEC] Command executed, response length: 99
[2025-09-30 15:11:47.612][EXEC] Response sent
[2025-09-30 15:11:47.737][EXEC] Empty read, count: 1
[2025-09-30 15:11:47.847][EXEC] Empty read, count: 2
[2025-09-30 15:11:47.956][EXEC] Empty read, count: 3
[2025-09-30 15:11:48.065][EXEC] Empty read, count: 4
[2025-09-30 15:11:48.175][EXEC] Empty read, count: 5
[2025-09-30 15:11:48.284][EXEC] Empty read, count: 6
[2025-09-30 15:11:48.393][EXEC] Empty read, count: 7
[2025-09-30 15:11:48.503][EXEC] Empty read, count: 8
[2025-09-30 15:11:48.612][EXEC] Empty read, count: 9
[2025-09-30 15:11:48.722][EXEC] Empty read, count: 10
[2025-09-30 15:11:48.831][EXEC] Empty read, count: 11
[2025-09-30 15:11:48.940][EXEC] Empty read, count: 12
[2025-09-30 15:11:49.050][EXEC] Empty read, count: 13
[2025-09-30 15:11:49.159][EXEC] Empty read, count: 14
[2025-09-30 15:11:49.268][EXEC] Empty read, count: 15
[2025-09-30 15:11:49.378][EXEC] Empty read, count: 16
[2025-09-30 15:11:49.487][EXEC] Empty read, count: 17
[2025-09-30 15:11:49.597][EXEC] Empty read, count: 18
[2025-09-30 15:11:49.702][EXEC] Empty read, count: 19
[2025-09-30 15:11:49.820][EXEC] Empty read, count: 20
[2025-09-30 15:11:49.925][EXEC] Empty read, count: 21
[2025-09-30 15:11:50.034][EXEC] Empty read, count: 22
[2025-09-30 15:11:50.151][EXEC] Empty read, count: 23
[2025-09-30 15:11:50.268][EXEC] Empty read, count: 24
[2025-09-30 15:11:50.378][EXEC] Empty read, count: 25
[2025-09-30 15:11:50.487][EXEC] Empty read, count: 26
[2025-09-30 15:11:50.628][EXEC] Empty read, count: 27
[2025-09-30 15:11:50.768][EXEC] Empty read, count: 28
[2025-09-30 15:11:50.884][EXEC] Empty read, count: 29
[2025-09-30 15:11:50.987][EXEC] Empty read, count: 30
[2025-09-30 15:11:51.106][EXEC] Empty read, count: 31
[2025-09-30 15:11:51.237][EXEC] Empty read, count: 32
[2025-09-30 15:11:51.347][EXEC] Empty read, count: 33
[2025-09-30 15:11:51.458][EXEC] Empty read, count: 34
[2025-09-30 15:11:51.565][EXEC] Empty read, count: 35
[2025-09-30 15:11:51.686][EXEC] Empty read, count: 36
[2025-09-30 15:11:51.800][EXEC] Empty read, count: 37
[2025-09-30 15:11:51.909][EXEC] Empty read, count: 38
[2025-09-30 15:11:52.018][EXEC] Empty read, count: 39
[2025-09-30 15:11:52.128][EXEC] Empty read, count: 40
[2025-09-30 15:11:52.244][EXEC] Empty read, count: 41
[2025-09-30 15:11:52.409][EXEC] Empty read, count: 42
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 43
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 44
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 45
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 46
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 47
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 48
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 49
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 50
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 51
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 52
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 53
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 54
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 55
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 56
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 57
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 58
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 59
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 60
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 61
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 62
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 63
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 64
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 65
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 66
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 67
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 68
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 69
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 70
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 71
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 72
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 73
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 74
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 75
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 76
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 77
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 78
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 79
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 80
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 81
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 82
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 83
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 84
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 85
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 86
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 87
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 88
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 89
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 90
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 91
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 92
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 93
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 94
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 95
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 96
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 97
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 98
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 99
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 100
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 101
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 102
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 103
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 104
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 105
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 106
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 107
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 108
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 109
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 110
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 111
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 112
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 113
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 114
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 115
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 116
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 117
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 118
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 119
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 120
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 121
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 122
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 123
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 124
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 125
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 126
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 127
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 128
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 129
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 130
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 131
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 132
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 133
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 134
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 135
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 136
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 137
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 138
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 139
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 140
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 141
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 142
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 143
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 144
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 145
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 146
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 147
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 148
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 149
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 150
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 151
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 152
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 153
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 154
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 155
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 156
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 157
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 158
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 159
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 160
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 161
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 162
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 163
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 164
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 165
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 166
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 167
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 168
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 169
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 170
[2025-09-30 15:11:52.519][EXEC] Empty read, count: 171
